timestamp,asset,open,high,low,close,volume
2026-08-10 15:11:00,ALFA,125.361781,125.458361,125.288001,125.332712,1838
2026-08-10 15:12:00,ALFA,125.332712,125.380006,125.246544,125.369372,4949
2026-08-10 15:13:00,ALFA,125.369372,125.46285,125.239634,125.321061,171
2026-08-10 15:14:00,ALFA,125.321061,125.340975,125.26271,125.297265,4350
2026-08-10 15:15:00,ALFA,125.297265,125.358366,125.198295,125.35107,338
2026-08-10 15:16:00,ALFA,125.35107,125.365455,125.20066,125.225669,4027
2026-08-10 15:17:00,ALFA,125.225669,125.299239,125.178167,125.231412,1262
2026-08-10 15:18:00,ALFA,125.231412,125.298217,125.124086,125.198869,3042
2026-08-10 15:19:00,ALFA,125.198869,125.271307,125.041719,125.117275,4158
2026-08-10 15:20:00,ALFA,125.117275,125.181253,125.062846,125.084192,306
2026-08-10 15:21:00,ALFA,125.084192,125.10463,125.030919,125.079504,4825
2026-08-10 15:22:00,ALFA,125.079504,125.253845,125.026515,125.160008,361
2026-08-10 15:23:00,ALFA,125.160008,125.390952,125.090051,125.324197,4297
2026-08-10 15:24:00,ALFA,125.324197,125.390127,125.279609,125.300145,2082
2026-08-10 15:25:00,ALFA,125.300145,125.409821,125.294009,125.350214,137
2026-08-10 15:26:00,ALFA,125.350214,125.432809,125.293635,125.385137,3332
2026-08-10 15:27:00,ALFA,125.385137,125.465006,125.349563,125.367157,4153
2026-08-10 15:28:00,ALFA,125.367157,125.505978,125.345166,125.472558,2846
2026-08-10 15:29:00,ALFA,125.472558,125.504493,125.30766,125.332851,4301
2026-08-10 15:30:00,ALFA,125.332851,125.338032,125.248379,125.314064,4539
2026-08-10 15:31:00,ALFA,125.314064,125.34291,125.275094,125.29219,1659
2026-08-10 15:32:00,ALFA,125.29219,125.418855,125.27723,125.385254,977
2026-08-10 15:33:00,ALFA,125.385254,125.401559,125.318157,125.323607,659
2026-08-10 15:34:00,ALFA,125.323607,125.336022,125.076689,125.151574,525
2026-08-10 15:35:00,ALFA,125.151574,125.231917,125.020308,125.09891,3922
2026-08-10 15:36:00,ALFA,125.09891,125.191468,125.04098,125.092249,2401
2026-08-10 15:37:00,ALFA,125.092249,125.119539,125.011758,125.095446,4907
2026-08-10 15:38:00,ALFA,125.095446,125.134549,124.951389,125.037052,3549
2026-08-10 15:39:00,ALFA,125.037052,125.147929,125.018742,125.100798,1452
2026-08-10 15:40:00,ALFA,125.100798,125.217149,125.001851,125.123716,3883
2026-08-10 15:41:00,ALFA,125.123716,125.39397,125.06471,125.3164,4972
2026-08-10 15:42:00,ALFA,125.3164,125.349428,125.139061,125.198939,2430
2026-08-10 15:43:00,ALFA,125.198939,125.415885,125.155375,125.332737,1290
2026-08-10 15:44:00,ALFA,125.332737,125.379752,125.246069,125.328297,4351
2026-08-10 15:45:00,ALFA,125.328297,125.377625,125.144005,125.210224,1215
2026-08-10 15:46:00,ALFA,125.210224,125.214311,125.19655,125.212076,4090
2026-08-10 15:47:00,ALFA,125.212076,125.34138,125.168936,125.33314,1629
2026-08-10 15:48:00,ALFA,125.33314,125.396512,125.245023,125.372295,3275
2026-08-10 15:49:00,ALFA,125.372295,125.612902,125.338276,125.53176,3747
2026-08-10 15:50:00,ALFA,125.53176,125.731601,125.52582,125.636301,4806
2026-08-10 15:51:00,ALFA,125.636301,125.787246,125.572631,125.727047,2918
2026-08-10 15:52:00,ALFA,125.727047,125.729603,125.703917,125.707372,2370
2026-08-10 15:53:00,ALFA,125.707372,125.794425,125.651025,125.754843,1567
2026-08-10 15:54:00,ALFA,125.754843,125.797763,125.701516,125.734912,3550
2026-08-10 15:55:00,ALFA,125.734912,125.832935,125.715791,125.779007,1217
2026-08-10 15:56:00,ALFA,125.779007,125.918734,125.678809,125.916439,3149
2026-08-10 15:57:00,ALFA,125.916439,126.128794,125.850248,126.097289,3494
2026-08-10 15:58:00,ALFA,126.097289,126.306659,126.004096,126.24714,4969
2026-08-10 15:59:00,ALFA,126.24714,126.340676,126.163353,126.321338,4135
