date,asset,open,high,low,close,adjusted_close,volume,sector,historical_member
2025-01-13,ALFA,39.515534,40.113377,39.470243,39.689828,79.379657,1393025,technology,True
2025-01-14,ALFA,39.565406,40.063222,39.529267,39.760803,79.521605,2528668,technology,True
2025-01-15,ALFA,39.556238,39.662456,39.323708,39.628703,79.257406,674824,technology,True
2025-01-16,ALFA,39.681777,39.779604,39.433254,39.64699,79.29398,3127693,technology,True
2025-01-17,ALFA,39.752838,39.969709,39.624774,39.78275,79.5655,723002,technology,True
2025-01-20,ALFA,40.080397,40.492975,39.887161,39.993949,79.987898,3792424,technology,True
2025-01-21,ALFA,39.847627,40.353366,39.776266,39.963849,79.927697,3065264,technology,True
2025-01-22,ALFA,40.592963,41.008055,40.383642,40.460069,80.920138,2093484,technology,True
2025-01-23,ALFA,40.952484,40.990051,40.778693,40.912394,81.824788,2054648,technology,True
2025-01-24,ALFA,40.972781,41.235325,40.597537,41.060071,82.120141,3141151,technology,True
2025-01-27,ALFA,40.624802,40.99211,40.341363,40.772821,81.545641,1902269,technology,True
2025-01-28,ALFA,40.972166,41.212252,40.914137,41.029221,82.058443,1099917,technology,True
2025-01-29,ALFA,40.658647,41.050309,40.237115,40.557983,81.115965,2230892,technology,True
2025-01-30,ALFA,40.33313,40.772802,40.06827,40.22651,80.453021,2161130,technology,True
2025-01-31,ALFA,39.875912,40.127915,39.846278,40.065224,80.130449,947768,technology,True
2025-02-03,ALFA,39.995432,40.422332,39.608764,39.903229,79.806458,2283343,technology,True
2025-02-04,ALFA,40.11759,40.420141,39.602216,40.028931,80.057862,3502122,technology,True
2025-02-05,ALFA,39.852536,40.045514,39.490059,40.023324,80.046648,2698461,technology,True
2025-02-06,ALFA,39.616859,39.715351,39.121355,39.587807,79.175615,3781252,technology,True
2025-02-07,ALFA,39.26919,39.911944,39.195098,39.441427,78.882855,915026,technology,True
2025-02-10,ALFA,39.670889,39.813154,39.603844,39.741459,79.482918,3190305,technology,True
2025-02-11,ALFA,39.559347,40.018561,39.452479,39.659231,79.318462,2445971,technology,True
2025-02-12,ALFA,39.54749,39.823931,39.239859,39.560598,79.121196,2424944,technology,True
2025-02-13,ALFA,39.685357,40.229722,39.50052,39.89638,79.792761,2037657,technology,True
2025-02-14,ALFA,40.246426,40.401557,40.138735,40.303408,80.606816,3513518,technology,True
2025-02-17,ALFA,40.366646,40.760663,40.259064,40.429154,80.858308,2757060,technology,True
2025-02-18,ALFA,40.799196,41.215633,40.396127,40.847427,81.694853,2229298,technology,True
2025-02-19,ALFA,40.692956,41.208559,40.388885,40.837511,81.675022,3805931,technology,True
2025-02-20,ALFA,40.837859,41.127876,40.684806,40.764224,81.528448,1653031,technology,True
2025-02-21,ALFA,40.876342,41.182489,40.4035,41.038836,82.077673,2657079,technology,True
2025-02-24,ALFA,41.117482,41.386413,40.938652,41.041862,82.083724,1180810,technology,True
2025-02-25,ALFA,40.853601,41.292887,40.642052,40.978034,81.956067,1398463,technology,True
2025-02-26,ALFA,40.782202,40.966478,40.600735,40.846446,81.692891,1322546,technology,True
2025-02-27,ALFA,40.739943,40.989261,40.482981,40.795131,81.590262,3799916,technology,True
2025-02-28,ALFA,40.986913,41.306957,40.531759,40.869089,81.738178,3581817,technology,True
2025-03-03,ALFA,40.656784,40.942778,40.193373,40.635449,81.270899,1855473,technology,True
2025-03-04,ALFA,40.333328,40.540775,39.905868,40.291815,80.58363,3645029,technology,True
2025-03-05,ALFA,40.049081,40.219089,39.683822,40.054644,80.109288,3077000,technology,True
2025-03-06,ALFA,39.972426,40.321763,39.518556,39.971307,79.942615,1495066,technology,True
2025-03-07,ALFA,39.282941,39.857329,38.991806,39.5569,79.1138,3364154,technology,True
2025-03-10,ALFA,39.823503,40.015762,39.325582,39.600116,79.200232,3883388,technology,True
2025-03-11,ALFA,39.63923,39.936821,39.565336,39.722523,79.445047,1833817,technology,True
2025-03-12,ALFA,39.308766,39.724659,38.831604,39.265885,78.531769,2662165,technology,True
2025-03-13,ALFA,39.098184,39.298548,38.805236,39.182558,78.365117,3954721,technology,True
2025-03-14,ALFA,39.396726,39.697688,38.894625,39.290711,78.581422,1565539,technology,True
2025-03-17,ALFA,39.531745,39.761104,39.374659,39.53533,79.07066,3483456,technology,True
2025-03-18,ALFA,39.432434,39.927997,39.110495,39.554568,79.109135,1454433,technology,True
2025-03-19,ALFA,39.432235,39.647121,39.152161,39.52688,79.05376,2008877,technology,True
2025-03-20,ALFA,39.629813,40.066693,39.410225,39.606643,79.213285,1777649,technology,True
2025-03-21,ALFA,39.569595,39.864126,39.095458,39.480497,78.960994,1007151,technology,True
2025-03-24,ALFA,39.954711,40.05803,39.692472,39.964243,79.928487,407989,technology,True
2025-03-25,ALFA,40.850919,41.192998,40.264992,40.731871,81.463743,3153188,technology,True
2025-03-26,ALFA,40.656149,41.102055,40.524279,40.59704,81.194079,2089914,technology,True
2025-03-27,ALFA,40.473959,40.58231,40.273229,40.494091,80.988182,551366,technology,True
2025-03-28,ALFA,40.794789,40.887195,40.526335,40.595094,81.190189,3115568,technology,True
2025-03-31,ALFA,40.801463,41.206376,40.399669,40.924015,81.848029,3175433,technology,True
2025-04-01,ALFA,41.045365,41.096406,40.571909,41.042525,82.08505,1563407,technology,True
2025-04-02,ALFA,41.303742,41.377757,40.822247,41.329296,82.658592,1580052,technology,True
2025-04-03,ALFA,41.156911,41.303034,40.847005,41.043318,82.086637,1320695,technology,True
2025-04-04,ALFA,41.446951,41.844958,40.880117,41.366111,82.732223,2027986,technology,True
2025-04-07,ALFA,41.051241,41.633967,40.835814,41.238957,82.477915,1641393,technology,True
2025-04-08,ALFA,41.47475,42.010242,41.122696,41.558967,83.117934,617372,technology,True
2025-04-09,ALFA,41.701983,41.94714,41.489597,41.802723,83.605446,3839335,technology,True
2025-04-10,ALFA,41.876871,42.027633,41.53995,41.918609,83.837217,1394096,technology,True
2025-04-11,ALFA,41.803554,41.875851,41.663871,41.762662,83.525323,3371439,technology,True
2025-04-14,ALFA,42.007901,42.532562,41.874635,42.087552,84.175104,3231263,technology,True
2025-04-15,ALFA,42.177148,42.220741,41.800821,42.126538,84.253075,2615610,technology,True
2025-04-16,ALFA,41.991644,42.538285,41.602894,42.059159,84.118317,3196376,technology,True
2025-04-17,ALFA,42.35371,42.542841,41.935742,42.190958,84.381917,3287666,technology,True
2025-04-18,ALFA,42.112599,42.673341,41.972115,42.247393,84.494785,442165,technology,True
2025-04-21,ALFA,42.276429,42.405674,42.183332,42.35509,84.71018,2109492,technology,True
2025-04-22,ALFA,42.514247,42.650927,42.146451,42.461433,84.922866,2267820,technology,True
2025-04-23,ALFA,42.389971,42.765641,42.215383,42.336007,84.672015,1484857,technology,True
2025-04-24,ALFA,42.513758,43.007908,42.036513,42.497644,84.995287,1127850,technology,True
2025-04-25,ALFA,42.665932,42.918675,42.610745,42.717062,85.434124,1488221,technology,True
2025-04-28,ALFA,43.005147,43.504812,42.572867,42.800781,85.601562,584418,technology,True
2025-04-29,ALFA,42.818341,43.055137,42.581002,42.755578,85.511156,3502402,technology,True
2025-04-30,ALFA,42.744759,43.184496,42.336706,42.657971,85.315942,1826259,technology,True
2025-05-01,ALFA,42.435259,42.479883,42.21484,42.443341,84.886681,2359394,technology,True
2025-05-02,ALFA,42.979544,43.104548,42.761377,42.896705,85.79341,934754,technology,True
2025-05-05,ALFA,42.893575,42.941632,42.426183,42.84573,85.691461,492070,technology,True
2025-05-06,ALFA,43.0548,43.229208,42.74516,42.833579,85.667159,3422496,technology,True
2025-05-07,ALFA,42.930674,43.079615,42.723856,42.91418,85.828359,1387940,technology,True
2025-05-08,ALFA,42.93889,43.157465,42.472984,42.928158,85.856317,2894175,technology,True
2025-05-09,ALFA,43.120076,43.18206,42.685611,43.015323,86.030646,1310488,technology,True
2025-05-12,ALFA,42.934659,43.33623,42.516206,42.951078,85.902156,3490094,technology,True
2025-05-13,ALFA,42.979683,43.43754,42.734927,42.972972,85.945945,532847,technology,True
2025-05-14,ALFA,42.878131,43.460375,42.604079,42.98701,85.974021,3336842,technology,True
2025-05-15,ALFA,43.115292,43.462953,42.738721,43.131914,86.263828,1389933,technology,True
2025-05-16,ALFA,43.590694,43.774578,43.291729,43.591343,87.182687,3985345,technology,True
2025-05-19,ALFA,43.899855,44.160892,43.547551,43.816299,87.632599,515724,technology,True
2025-05-20,ALFA,44.191158,44.391687,43.667895,44.148181,88.296362,485681,technology,True
2025-05-21,ALFA,44.224849,44.312953,43.788522,44.1727,88.3454,2017768,technology,True
2025-05-22,ALFA,43.984271,44.381147,43.703769,44.174367,88.348734,3203798,technology,True
2025-05-23,ALFA,43.821715,44.406921,43.460971,44.021482,88.042964,3732840,technology,True
2025-05-26,ALFA,43.674763,43.839916,43.487416,43.699371,87.398742,3401218,technology,True
2025-05-27,ALFA,43.193523,43.758643,43.135465,43.372879,86.745758,849262,technology,True
2025-05-28,ALFA,43.503312,43.919142,43.039207,43.459108,86.918217,2284253,technology,True
2025-05-29,ALFA,42.953123,43.130126,42.648008,43.031262,86.062525,948548,technology,True
2025-05-30,ALFA,43.225752,43.679086,42.75093,42.964804,85.929608,943716,technology,True
2025-06-02,ALFA,43.023945,43.248162,42.852378,43.007102,86.014204,436140,technology,True
2025-06-03,ALFA,42.904835,43.477608,42.69542,43.006283,86.012566,629276,technology,True
2025-06-04,ALFA,42.995395,43.666633,42.536957,43.18109,86.362181,2147348,technology,True
2025-06-05,ALFA,42.931457,43.644206,42.426543,43.134875,86.269749,1624586,technology,True
2025-06-06,ALFA,42.955096,43.193569,42.453835,42.904084,85.808167,2364670,technology,True
2025-06-09,ALFA,42.971266,43.213686,42.44785,42.948236,85.896473,3240905,technology,True
2025-06-10,ALFA,43.239409,43.424176,43.055945,43.219066,86.438132,1036147,technology,True
2025-06-11,ALFA,43.774845,43.867448,43.726796,43.771471,87.542942,2410546,technology,True
2025-06-12,ALFA,44.134082,44.443754,43.617663,43.931035,87.86207,3454976,technology,True
2025-06-13,ALFA,43.939185,44.360843,43.430548,43.919503,87.839006,2792074,technology,True
2025-06-16,ALFA,43.574696,43.884219,43.082126,43.553078,87.106155,337198,technology,True
2025-06-17,ALFA,44.13915,44.731858,43.811978,44.350625,88.70125,3839658,technology,True
2025-06-18,ALFA,44.517802,44.704912,44.320038,44.5181,89.0362,2937584,technology,True
2025-06-19,ALFA,44.590839,44.994507,44.366231,44.47394,88.94788,2697392,technology,True
2025-06-20,ALFA,44.581306,44.930243,44.092704,44.531503,89.063006,2867507,technology,True
2025-06-23,ALFA,44.299319,44.778738,44.180579,44.461876,88.923751,1680336,technology,True
2025-06-24,ALFA,43.888496,44.363482,43.609478,44.061289,88.122578,1084535,technology,True
2025-06-25,ALFA,44.09525,44.473391,43.573209,44.198078,88.396156,3910561,technology,True
2025-06-26,ALFA,44.469855,44.633262,44.278167,44.474892,88.949784,2717592,technology,True
2025-06-27,ALFA,44.716846,44.947805,44.595238,44.69331,89.386619,3152853,technology,True
2025-06-30,ALFA,43.892026,44.553464,43.524798,44.098837,88.197673,589973,technology,True
2025-07-01,ALFA,43.867866,44.47912,43.785274,44.02238,88.044761,2118917,technology,True
2025-07-02,ALFA,44.126315,44.51551,44.079204,44.119404,88.238808,429002,technology,True
2025-07-03,ALFA,43.647881,43.944489,43.489552,43.726779,87.453559,3230407,technology,True
2025-07-04,ALFA,43.940246,44.467695,43.846848,44.020836,88.041671,2455730,technology,True
2025-07-07,ALFA,43.998189,44.278251,43.472284,44.02894,88.05788,510004,technology,True
2025-07-08,ALFA,43.861351,44.276397,43.563466,43.806557,87.613114,1727849,technology,True
2025-07-09,ALFA,43.459913,43.659707,42.996899,43.584404,87.168809,2159833,technology,True
2025-07-10,ALFA,43.41441,43.765652,43.135845,43.334794,86.669588,3524420,technology,True
2025-07-11,ALFA,43.096669,43.738101,43.067779,43.411255,86.822511,484657,technology,True
2025-07-14,ALFA,43.197435,43.60816,42.902837,43.374862,86.749723,2639783,technology,True
2025-07-15,ALFA,43.43343,43.660366,43.098151,43.406836,86.813673,514759,technology,True
2025-07-16,ALFA,43.574279,43.616044,42.985757,43.424185,86.84837,1481553,technology,True
2025-07-17,ALFA,43.366864,43.895633,42.92293,43.417121,86.834242,1287454,technology,True
2025-07-18,ALFA,43.956874,44.382612,43.45123,43.765324,87.530648,3527242,technology,True
2025-07-21,ALFA,43.699655,43.867209,43.259917,43.63651,87.273019,623556,technology,True
2025-07-22,ALFA,43.921607,44.166775,43.82718,43.935635,87.87127,435555,technology,True
2025-07-23,ALFA,44.202421,44.761285,43.937329,44.261831,88.523661,733313,technology,True
2025-07-24,ALFA,44.096467,44.30384,43.922844,44.009581,88.019163,949726,technology,True
2025-07-25,ALFA,43.975638,44.015053,43.91866,43.988107,87.976214,2430064,technology,True
2025-07-28,ALFA,44.072368,44.479492,43.961944,44.260519,88.521039,3389260,technology,True
2025-07-29,ALFA,44.622526,44.802866,44.271649,44.468655,88.937311,2186380,technology,True
2025-07-30,ALFA,44.242287,44.498913,44.083322,44.345706,88.691411,1546497,technology,True
2025-07-31,ALFA,44.75438,45.225064,44.440372,44.546465,89.09293,2479243,technology,True
2025-08-01,ALFA,44.0273,44.08553,43.844089,44.036257,88.072514,1659941,technology,True
2025-08-04,ALFA,44.07696,44.545878,43.591744,44.186321,88.372642,3675192,technology,True
2025-08-05,ALFA,44.506109,44.665952,44.471198,44.518122,89.036245,3397217,technology,True
2025-08-06,ALFA,44.715054,44.988043,44.379584,44.798258,89.596515,620360,technology,True
2025-08-07,ALFA,44.881046,45.400663,44.424316,44.972972,89.945943,876086,technology,True
2025-08-08,ALFA,44.352606,44.497148,43.858673,44.413413,88.826826,3932612,technology,True
2025-08-11,ALFA,44.917657,44.993573,44.740178,44.918698,89.837395,2407620,technology,True
2025-08-12,ALFA,44.967893,45.18057,44.520888,44.969819,89.939637,3957878,technology,True
2025-08-13,ALFA,44.689485,45.158388,44.655805,44.838215,89.67643,1659725,technology,True
2025-08-14,ALFA,44.387653,44.465109,43.778604,44.243844,88.487688,2143482,technology,True
2025-08-15,ALFA,44.230939,44.584415,44.17774,44.210236,88.420472,3160326,technology,True
2025-08-18,ALFA,44.476917,44.878328,43.88041,44.383946,88.767893,2374793,technology,True
2025-08-19,ALFA,44.582558,44.764179,44.130948,44.626293,89.252586,3550752,technology,True
2025-08-20,ALFA,44.723251,45.236136,44.225559,44.677305,89.35461,1006858,technology,True
2025-08-21,ALFA,44.586968,45.063999,44.52448,44.687848,89.375696,2208313,technology,True
2025-08-22,ALFA,44.312028,44.7848,43.961376,44.436254,88.872509,1614550,technology,True
2025-08-25,ALFA,43.859468,44.485283,43.641544,44.024094,88.048189,2847971,technology,True
2025-08-26,ALFA,43.783821,43.945575,43.310409,43.832363,87.664725,2790352,technology,True
2025-08-27,ALFA,43.66104,44.153505,43.492659,43.625096,87.250193,2707261,technology,True
2025-08-28,ALFA,43.33897,43.575097,43.307013,43.414058,86.828115,1424002,technology,True
2025-08-29,ALFA,43.780025,43.96949,43.246503,43.50834,87.016679,362401,technology,True
2025-09-01,ALFA,43.544751,43.866634,43.258902,43.58967,87.179339,2813389,technology,True
2025-09-02,ALFA,43.802116,43.993986,43.389727,43.807841,87.615683,1246075,technology,True
2025-09-03,ALFA,43.695281,44.046905,43.454195,43.712165,87.42433,2274781,technology,True
2025-09-04,ALFA,43.698034,44.138782,43.525674,43.739225,87.47845,1734998,technology,True
2025-09-05,ALFA,44.365575,44.609216,44.067794,44.201272,88.402545,2997124,technology,True
2025-09-08,ALFA,44.256828,44.492338,43.769608,44.224085,88.44817,2527616,technology,True
2025-09-09,ALFA,44.14635,44.285024,43.719705,44.242747,88.485493,2464584,technology,True
2025-09-10,ALFA,44.39655,44.710344,44.000941,44.358715,88.71743,2966973,technology,True
2025-09-11,ALFA,44.376668,44.606508,44.038487,44.380613,88.761227,2211549,technology,True
2025-09-12,ALFA,44.268749,44.905412,43.845135,44.374187,88.748373,1614968,technology,True
2025-09-15,ALFA,44.179873,44.439053,44.094308,44.264919,88.529838,2998015,technology,True
2025-09-16,ALFA,43.748579,44.07271,43.650826,43.809433,87.618867,1452094,technology,True
2025-09-17,ALFA,43.559226,44.064983,43.196038,43.466718,86.933435,3107678,technology,True
2025-09-18,ALFA,43.296135,43.441389,43.02296,43.412532,86.825065,2689101,technology,True
2025-09-19,ALFA,43.02731,43.077271,42.650404,42.941111,85.882222,3699823,technology,True
2025-09-22,ALFA,42.747565,43.00741,42.278465,42.845546,85.691092,3523221,technology,True
2025-09-23,ALFA,42.849867,43.360258,42.584833,42.823635,85.647269,800288,technology,True
2025-09-24,ALFA,42.990299,43.291369,42.609444,42.928227,85.856454,669985,technology,True
2025-09-25,ALFA,42.578037,43.040629,42.11313,42.573959,85.147918,3250140,technology,True
2025-09-26,ALFA,43.08795,43.119152,42.832937,43.03404,86.068081,1297195,technology,True
2025-09-29,ALFA,42.657732,43.029005,42.324795,42.775973,85.551947,3812850,technology,True
2025-09-30,ALFA,42.531955,42.793659,42.166706,42.517773,85.035546,3800375,technology,True
2025-10-01,ALFA,42.40528,42.634823,42.313804,42.42823,84.856461,3708924,technology,True
2025-10-02,ALFA,42.292119,42.536947,41.978713,42.184174,84.368348,1285054,technology,True
2025-10-03,ALFA,41.918244,42.308267,41.743763,42.172766,84.345532,487530,technology,True
2025-10-06,ALFA,42.328894,42.487715,41.88201,42.080042,84.160085,3828264,technology,True
2025-10-07,ALFA,42.04681,42.717583,41.743821,42.303589,84.607179,2822915,technology,True
2025-10-08,ALFA,42.261185,42.901086,41.821602,42.426509,84.853018,1443223,technology,True
2025-10-09,ALFA,42.524546,43.019877,42.390397,42.530409,85.060817,1807717,technology,True
2025-10-10,ALFA,42.918756,43.263523,42.608384,42.790375,85.58075,770438,technology,True
2025-10-13,ALFA,42.908899,43.354004,42.501432,42.893156,85.786312,1951661,technology,True
2025-10-14,ALFA,42.576612,42.778348,42.503363,42.740702,85.481403,1569236,technology,True
2025-10-15,ALFA,42.874639,43.07421,42.571164,42.830858,85.661715,2318311,technology,True
2025-10-16,ALFA,43.202079,43.247995,43.041344,43.155922,86.311843,657975,technology,True
2025-10-17,ALFA,43.012439,43.551769,42.635417,43.251169,86.502338,817044,technology,True
2025-10-20,ALFA,43.445205,43.737996,43.285974,43.414079,86.828157,3266858,technology,True
2025-10-21,ALFA,42.847605,43.356572,42.790765,43.019671,86.039342,1179568,technology,True
2025-10-22,ALFA,43.038897,43.387058,42.731731,42.936201,85.872403,1863929,technology,True
2025-10-23,ALFA,42.697616,42.729817,42.424737,42.692596,85.385191,2294704,technology,True
2025-10-24,ALFA,42.48209,43.016078,42.007997,42.624972,85.249944,2072817,technology,True
2025-10-27,ALFA,42.695061,43.119511,42.514395,42.540776,85.081552,2884826,technology,True
2025-10-28,ALFA,42.061731,42.174576,41.707358,42.092152,84.184303,313628,technology,True
2025-10-29,ALFA,42.738644,43.122909,42.177868,42.57975,85.1595,1846438,technology,True
2025-10-30,ALFA,42.202747,42.621605,41.871922,42.031106,84.062212,3263261,technology,True
2025-10-31,ALFA,41.84943,42.102984,41.393619,41.877149,83.754297,3008095,technology,True
2025-11-03,ALFA,41.298875,41.62792,40.890034,41.26389,82.527781,396969,technology,True
2025-11-04,ALFA,41.338787,41.732986,41.044015,41.471149,82.942297,3194880,technology,True
2025-11-05,ALFA,41.671663,42.012053,41.457036,41.577066,83.154131,1573293,technology,True
2025-11-06,ALFA,41.556336,42.156726,41.245345,41.684251,83.368502,3940125,technology,True
2025-11-07,ALFA,41.911793,42.145547,41.435331,41.978441,83.956882,1712996,technology,True
2025-11-10,ALFA,41.406799,41.824107,40.957187,41.470262,82.940523,1070838,technology,True
2025-11-11,ALFA,41.593378,41.801738,41.363096,41.658343,83.316687,3575674,technology,True
2025-11-12,ALFA,42.047778,42.272657,41.891526,41.990464,83.980928,2608265,technology,True
2025-11-13,ALFA,42.385691,42.672123,42.034364,42.26329,84.52658,1163754,technology,True
2025-11-14,ALFA,41.917529,42.403675,41.77513,41.857461,83.714922,3045582,technology,True
2025-11-17,ALFA,41.966581,42.582362,41.654984,42.161659,84.323318,3275889,technology,True
2025-11-18,ALFA,42.35523,42.928762,42.028242,42.44346,84.88692,3295866,technology,True
2025-11-19,ALFA,42.722011,42.906178,42.269322,42.675756,85.351511,2598895,technology,True
2025-11-20,ALFA,42.961939,43.130998,42.45018,42.859951,85.719903,2427894,technology,True
2025-11-21,ALFA,42.600671,42.693269,42.279664,42.576991,85.153982,2518280,technology,True
2025-11-24,ALFA,42.923868,43.211733,42.720559,42.981778,85.963557,3964123,technology,True
2023-01-02,BRAV,87.597262,88.249342,87.283368,87.596122,87.596122,2463728,finance,True
2023-01-03,BRAV,87.134026,87.906486,86.122073,86.912199,86.912199,7845674,finance,True
2023-01-04,BRAV,86.752275,87.734504,85.672263,86.585928,86.585928,6989662,finance,True
2023-01-05,BRAV,86.351084,86.795872,85.614173,86.621258,86.621258,6455746,finance,True
2023-01-06,BRAV,86.944714,87.824813,86.581142,87.127379,87.127379,4387722,finance,True
2023-01-09,BRAV,87.64659,88.440876,86.71497,87.523895,87.523895,3114176,finance,True
2023-01-10,BRAV,87.017372,87.274255,86.497795,87.143238,87.143238,6522260,finance,True
2023-01-11,BRAV,86.698731,87.039076,85.74376,86.993888,86.993888,7075866,finance,True
2023-01-12,BRAV,87.062551,87.191554,86.471166,86.919571,86.919571,6715856,finance,True
2023-01-13,BRAV,85.699933,86.284416,84.70589,85.742545,85.742545,971444,finance,True
2023-01-16,BRAV,85.868688,85.951638,84.938584,85.467777,85.467777,4885440,finance,True
2023-01-17,BRAV,84.784575,85.528505,84.67178,85.190888,85.190888,4721634,finance,True
2023-01-18,BRAV,85.527379,85.753556,85.450385,85.538223,85.538223,638524,finance,True
2023-01-19,BRAV,85.939384,86.258915,85.498466,85.917692,85.917692,2652196,finance,True
2023-01-20,BRAV,86.121889,87.003175,85.646486,86.140719,86.140719,5817578,finance,True
2023-01-23,BRAV,86.985571,87.99562,86.348885,86.542353,86.542353,6062802,finance,True
2023-01-24,BRAV,86.989674,87.574124,86.633774,87.087365,87.087365,4563412,finance,True
2023-01-25,BRAV,86.745238,87.473141,85.896868,86.890405,86.890405,7717188,finance,True
2023-01-26,BRAV,87.737904,88.232864,87.483898,87.914593,87.914593,3634710,finance,True
2023-01-27,BRAV,87.436149,87.86746,86.604168,87.703668,87.703668,3708154,finance,True
2023-01-30,BRAV,87.58105,88.214078,87.134383,87.578111,87.578111,6878654,finance,True
2023-01-31,BRAV,87.523946,88.107658,86.891995,87.692785,87.692785,7195104,finance,True
2023-02-01,BRAV,88.006114,88.727727,87.07083,88.096209,88.096209,5706768,finance,True
2023-02-02,BRAV,88.07756,88.319754,87.266779,87.955793,87.955793,2883596,finance,True
2023-02-03,BRAV,88.971817,89.780904,88.167135,88.84994,88.84994,5780306,finance,True
2023-02-06,BRAV,87.773606,88.691143,87.265947,87.856432,87.856432,7718622,finance,True
2023-02-07,BRAV,87.781161,88.671337,87.212592,87.67701,87.67701,6270724,finance,True
2023-02-08,BRAV,87.203664,87.592679,86.37857,87.096848,87.096848,2594220,finance,True
2023-02-09,BRAV,86.890259,87.887628,86.106659,86.603315,86.603315,3785058,finance,True
2023-02-10,BRAV,85.99631,86.563326,85.471238,86.187761,86.187761,7969694,finance,True
2023-02-13,BRAV,87.371033,88.458537,87.062769,87.532818,87.532818,3182894,finance,True
2023-02-14,BRAV,87.713347,88.621452,87.6093,87.861187,87.861187,3196530,finance,True
2023-02-15,BRAV,88.525624,89.377924,87.781901,88.325583,88.325583,1554982,finance,True
2023-02-16,BRAV,88.920877,89.019945,87.788614,88.608048,88.608048,5477804,finance,True
2023-02-17,BRAV,89.365337,89.756972,88.62974,89.171919,89.171919,3437618,finance,True
2023-02-20,BRAV,89.848333,90.001393,89.024744,89.904718,89.904718,4998164,finance,True
2023-02-21,BRAV,89.511831,90.530253,89.241656,89.78414,89.78414,4900958,finance,True
2023-02-22,BRAV,90.309454,91.111464,89.538797,90.173891,90.173891,1320118,finance,True
2023-02-23,BRAV,90.534585,90.940786,90.334805,90.521252,90.521252,2277136,finance,True
2023-02-24,BRAV,89.852993,90.175452,88.532576,89.600102,89.600102,3658826,finance,True
2023-02-27,BRAV,89.084659,89.396784,88.732477,88.829748,88.829748,4933452,finance,True
2023-02-28,BRAV,88.723533,88.995314,88.613881,88.757515,88.757515,2419000,finance,True
2023-03-01,BRAV,87.987053,88.411892,87.55418,88.34806,88.34806,7112962,finance,True
2023-03-02,BRAV,87.368678,87.638523,87.051812,87.416697,87.416697,2645056,finance,True
2023-03-03,BRAV,87.739049,88.322266,87.305619,87.509295,87.509295,5375740,finance,True
2023-03-06,BRAV,87.266605,88.25068,86.229823,87.465845,87.465845,844166,finance,True
2023-03-07,BRAV,88.027889,88.420508,87.911864,88.214698,88.214698,1000002,finance,True
2023-03-08,BRAV,88.465884,89.51967,87.491938,88.016133,88.016133,616176,finance,True
2023-03-09,BRAV,88.772451,89.268882,88.064577,88.41505,88.41505,7926882,finance,True
2023-03-10,BRAV,88.394662,89.038825,87.376454,88.495723,88.495723,1090734,finance,True
2023-03-13,BRAV,88.596692,89.125689,88.369244,88.459614,88.459614,1951782,finance,True
2023-03-14,BRAV,89.47248,89.763298,88.391297,89.383201,89.383201,1696066,finance,True
2023-03-15,BRAV,89.933665,90.993488,89.376443,89.985245,89.985245,1507672,finance,True
2023-03-16,BRAV,90.793915,91.933366,89.950208,90.897619,90.897619,1610020,finance,True
2023-03-17,BRAV,91.626328,92.466747,91.050253,91.698042,91.698042,7894260,finance,True
2023-03-20,BRAV,91.716494,92.347727,90.661927,91.725505,91.725505,686928,finance,True
2023-03-21,BRAV,92.288592,92.845991,92.162237,92.270222,92.270222,2811688,finance,True
2023-03-22,BRAV,93.59285,93.902689,93.253645,93.556706,93.556706,607298,finance,True
2023-03-23,BRAV,92.392,92.461753,91.388742,92.26134,92.26134,5755624,finance,True
2023-03-24,BRAV,93.383313,94.551514,92.513555,93.511946,93.511946,5166892,finance,True
2023-03-27,BRAV,93.135979,93.903596,92.418333,93.106919,93.106919,2034336,finance,True
2023-03-28,BRAV,94.57407,95.670816,93.98488,94.369865,94.369865,2592392,finance,True
2023-03-29,BRAV,93.906415,94.507038,93.107732,93.528968,93.528968,3340330,finance,True
2023-03-30,BRAV,93.792476,94.979419,93.445367,94.015909,94.015909,3485042,finance,True
2023-03-31,BRAV,94.53588,94.737441,93.910365,94.043048,94.043048,6031814,finance,True
2023-04-03,BRAV,95.141561,95.593923,95.012822,95.173427,95.173427,6208126,finance,True
2023-04-04,BRAV,93.740409,94.063897,93.600157,93.950036,93.950036,7273942,finance,True
2023-04-05,BRAV,95.245549,95.709196,94.041807,95.020888,95.020888,4538472,finance,True
2023-04-06,BRAV,93.624116,94.27255,93.512557,94.095596,94.095596,4352602,finance,True
2023-04-07,BRAV,93.817763,94.398265,93.712715,93.789235,93.789235,7285650,finance,True
2023-04-10,BRAV,93.341194,94.454076,92.908407,93.646098,93.646098,5877086,finance,True
2023-04-11,BRAV,93.143533,93.54063,92.969119,93.443164,93.443164,6035788,finance,True
2023-04-12,BRAV,94.235788,95.039724,93.515636,94.235397,94.235397,4697350,finance,True
2023-04-13,BRAV,95.089958,96.012315,94.663408,94.764435,94.764435,7706604,finance,True
2023-04-14,BRAV,94.791124,95.165856,94.440719,94.873431,94.873431,5485936,finance,True
2023-04-17,BRAV,95.863709,96.186676,94.267416,95.227927,95.227927,1988794,finance,True
2023-04-18,BRAV,94.165285,95.132164,93.714416,94.298138,94.298138,1840510,finance,True
2023-04-19,BRAV,93.692914,94.931668,93.200383,93.903901,93.903901,789050,finance,True
